idVendedor,nrParcelas,vlPagamento
272f092de69afedd4d2969440b37f18f,1,213.899993896484
7008613ea464bad5cb9b83456e1e6a8f,2,88.7200012207031
4869f7a5dfa277a7dca6462dcf3b52b2,8,242.100006103516
8cbac7e12637ed9cffa18c7875207478,1,39.9199981689453
7c67e1448b00f6e969d365cea6b010ab,2,131.5
cbd996ad3c1b7dc71fd0e5f5df9087e2,1,31.75
da8622b14eb17ae2831f4ac5b9dab84a,1,40.0
01fdefa7697d26ad920e9e0346d4bd1b,6,134.550003051758
cc3d14116804f7209f3884f6367f1152,6,134.550003051758
0ebd97a106433a45a4aebe57c1799778,3,112.730003356934
a1043bafd471dff536d0c462352beb48,6,225.710006713867
7a67c85e85bb2ce8582c35f2203ad736,2,25.3299999237061
5c243662ce92d84573bfaff24c3e3700,10,311.179992675781
7c67e1448b00f6e969d365cea6b010ab,4,154.139999389648
46dc3b2cc0980fb8ec44634e21d2718e,2,333.679992675781
46dc3b2cc0980fb8ec44634e21d2718e,3,641.200012207031
46dc3b2cc0980fb8ec44634e21d2718e,3,641.200012207031
46dc3b2cc0980fb8ec44634e21d2718e,3,641.200012207031
46dc3b2cc0980fb8ec44634e21d2718e,3,641.200012207031
46dc3b2cc0980fb8ec44634e21d2718e,3,641.200012207031
9449f25aeaf531019b76999ea49a6949,1,106.959999084473
001cca7ae9ae17fb1caed9dfb1094831,4,117.389999389648
b4ffb71f0cb1b1c3d63fad021ecf93e1,1,54.8499984741211
4d6d651bd7684af3fffabd5f08d12e5a,4,205.440002441406
4d6d651bd7684af3fffabd5f08d12e5a,4,205.440002441406
4e922959ae960d389249c378d1c939f5,2,105.419998168945
e9779976487b77c6d4ac45f75ec7afe9,4,68.1600036621094
e9779976487b77c6d4ac45f75ec7afe9,4,68.1600036621094
4a3ca9315b744ce9f8e9374361493884,4,102.029998779297
01fdefa7697d26ad920e9e0346d4bd1b,5,119.449996948242
87142160b41353c4e5fca2360caf6f92,2,114.129997253418
de23c3b98a88888289c6f5cc1209054a,10,185.850006103516
c0563dd588b775f2e37747ef6ad6c92c,5,153.220001220703
7e93a43ef30c4f03f38b393420bc753a,5,194.0
f8db351d8c4c4c22c6835c19a46f01b0,1,49.5900001525879
46dc3b2cc0980fb8ec44634e21d2718e,2,217.149993896484
4869f7a5dfa277a7dca6462dcf3b52b2,4,152.279998779297
cd68562d3f44870c08922d380acae552,1,56.8499984741211
48162d548f5b1b11b9d29d1e01f75a61,5,477.450012207031
1f9ab4708f3056ede07124aad39a2554,3,206.869995117187
620c87c171fb2a6dd6e8bb4dec959fc6,1,134.380004882813
cca3071e3e9bb7d12640c9fbe2301306,3,62.0099983215332
128639473a139ac0f3e5f5ade55873a5,1,36.689998626709
f262cbc1c910c83959f849465454ddd3,1,47.8400001525879
527801b552d0077ffd170872eb49683b,4,125.290000915527
f61c63d13f7cd800549d5acdd390ae72,3,72.6600036621094
77530e9772f57a62c906e1c21538ab82,10,642.02001953125
77530e9772f57a62c906e1c21538ab82,10,642.02001953125
080102cd0a76b09e0dcf55fcacc60e05,1,57.8899993896484
d1b65fc7debc3361ea86b5f14c68d2e2,1,383.989990234375
7e93a43ef30c4f03f38b393420bc753a,1,756.909973144531
a3a38f4affed601eb87a97788c949667,10,132.949996948242
7c67e1448b00f6e969d365cea6b010ab,5,107.349998474121
6c7d50c24b3ccd2fd83b44d8bb34e073,10,110.199996948242
6c7d50c24b3ccd2fd83b44d8bb34e073,10,110.199996948242
ccc4bbb5f32a6ab2b7066a4130f114e3,8,368.920013427734
4869f7a5dfa277a7dca6462dcf3b52b2,8,281.5
8b28d096634035667e8263d57ba3368c,5,121.779998779297
897060da8b9a21f655304d50fd935913,1,79.879997253418
4869f7a5dfa277a7dca6462dcf3b52b2,6,348.739990234375
fc906263ca5083d09dce42fe02247800,3,64.0500030517578
7ddcbb64b5bc1ef36ca8c151f6ec77df,1,91.2799987792969
744dac408745240a2c2528fb1b6028f3,3,543.830017089844
77530e9772f57a62c906e1c21538ab82,6,139.070007324219
4a3ca9315b744ce9f8e9374361493884,4,107.779998779297
8160255418d5aaa7dbdc9f4c64ebda44,10,117.849998474121
bd0389da23d89b726abf911cccc54596,1,68.6999969482422
a3a38f4affed601eb87a97788c949667,2,92.9899978637695
8b321bb669392f5163d04c59e235e066,3,36.0
ececbfcff9804a2d6b40f589df8eef2b,3,130.139999389648
ececbfcff9804a2d6b40f589df8eef2b,3,130.139999389648
17f51e7198701186712e53a39c564617,10,667.989990234375
a1043bafd471dff536d0c462352beb48,1,354.640014648437
a1043bafd471dff536d0c462352beb48,1,354.640014648437
1127b7f2594683f2510f1c2c834a486b,4,59.7099990844727
1127b7f2594683f2510f1c2c834a486b,4,59.7099990844727
5a93f3ab0ef4c84ed5e1b5dbf23978bc,5,51.6599998474121
f680f85bee2d253556ac91be391d2c82,1,52.3400001525879
cca3071e3e9bb7d12640c9fbe2301306,4,64.5100021362305
d50d79cb34e38265a8649c383dcffd48,8,193.5
1f50f920176fa81dab994f9023523100,1,77.5699996948242
e9779976487b77c6d4ac45f75ec7afe9,4,60.2000007629395
e9779976487b77c6d4ac45f75ec7afe9,4,60.2000007629395
ed4acab38528488b65a9a9c603ff024a,5,127.529998779297
66922902710d126a0e7d26b0e3805106,5,150.149993896484
e5a3438891c0bfdb9394643f95273d8e,1,35.4000015258789
6560211a19b47992c3666cc44a7e94c0,6,189.979995727539
6560211a19b47992c3666cc44a7e94c0,6,189.979995727539
82e0a475a88cc9595229d8029273f045,2,228.600006103516
d50d79cb34e38265a8649c383dcffd48,8,257.299987792969
cca3071e3e9bb7d12640c9fbe2301306,6,162.990005493164
f5b44895715ddfe3087dc414f30268f3,5,53.1500015258789
e067ad2c1c0b48758eb1b5228bcf7a68,2,88.1999969482422
6560211a19b47992c3666cc44a7e94c0,1,84.2300033569336
725c32fa80c2faacc4fc88450d27314e,10,156.729995727539
31da954dc0855f2495c6310f70a2f931,1,57.1100006103516
17a053fcb14bd219540cbde0df490be0,4,236.809997558594
efcd8d2104f1a05d028af7bad20d974b,3,65.0999984741211
6cd68b3ed6d59aaa9fece558ad360c0a,1,0.519999980926514
6cd68b3ed6d59aaa9fece558ad360c0a,1,0.519999980926514
37be5a7c751166fbc5f8ccba4119e043,10,231.270004272461
7aa4334be125fcdd2ba64b3180029f14,4,69.4100036621094
f45122a9ab94eb4f3f8953578bc0c560,1,72.75
1f50f920176fa81dab994f9023523100,7,71.6600036621094
4d6d651bd7684af3fffabd5f08d12e5a,2,80.8099975585937
17e34d8224d27a541263c4c64b11a56b,7,394.070007324219
9c0e69c7bf2619675bbadf47b43f655a,2,165.5
ce27a3cc3c8cc1ea79d11e561e9bebb6,4,40.6300010681152
1025f0e2d44d7041d6cf58b6550e0bfa,5,311.570007324219
30a2f535bb48308f991d0b9ad4a8c4bb,3,130.0
30a2f535bb48308f991d0b9ad4a8c4bb,3,130.0
cc419e0650a3c5ba77189a1882b7556a,7,70.7200012207031
062ce95fa2ad4dfaedfc79260130565f,2,59.8199996948242
3d871de0142ce09b7081e2b9d1733cb1,9,92.5699996948242
8b321bb669392f5163d04c59e235e066,1,19.3299999237061
dbc22125167c298ef99da25668e1011f,3,143.179992675781
e24fc9fcd865784fb25705606fe3dfe7,1,112.129997253418
128f9bfbe4c7d5185033914b1de3d39a,1,197.039993286133
63b464dbf392c7b80d12d932fa7cafed,8,203.539993286133
bfd27a966d91cfaafdb25d076585f0da,1,206.080001831055
6560211a19b47992c3666cc44a7e94c0,1,206.759994506836
850f4f8af5ea87287ac68de36e29107f,1,86.2399978637695
5cf13accae3222c70a9cac40818ae839,2,116.360000610352
1da3aeb70d7989d1e6d9b0e887f97c23,1,76.1699981689453
a416b6a846a11724393025641d4edd5e,3,110.040000915527
ef506c96320abeedfb894c34db06f478,8,82.0999984741211
ef506c96320abeedfb894c34db06f478,8,82.0999984741211
8b321bb669392f5163d04c59e235e066,1,25.5
46dc3b2cc0980fb8ec44634e21d2718e,6,114.279998779297
4371b634e0efc0e22b09b52907d9d469,2,57.7799987792969
4e922959ae960d389249c378d1c939f5,3,64.0999984741211
d2374cbcbb3ca4ab1086534108cc3ab7,4,99.9499969482422
391fc6631aebcf3004804e51b40bcf1e,4,215.619995117187
37be5a7c751166fbc5f8ccba4119e043,10,223.139999389648
6df688df543f90e9b38f4319e75a9d88,2,56.4099998474121
20cb7c2fde3e5bf10f0bbe7394e1c6a9,4,64.0
20cb7c2fde3e5bf10f0bbe7394e1c6a9,4,64.0
83e197e95a1bbabc8c75e883ed016c47,3,151.089996337891
6560211a19b47992c3666cc44a7e94c0,2,71.1399993896484
07bf9669d84d1f11be443a9dd938f698,10,137.130004882813
4c2b230173bb36f9b240f2b8ac11786e,4,87.3600006103516
4c2b230173bb36f9b240f2b8ac11786e,4,87.3600006103516
20d83f3ef0e6925fd74bfd59170babf7,4,84.1399993896484
da8622b14eb17ae2831f4ac5b9dab84a,3,121.089996337891
c24173065483e421f9e5e7f599de101d,3,51.0900001525879
37be5a7c751166fbc5f8ccba4119e043,10,231.270004272461
128639473a139ac0f3e5f5ade55873a5,1,44.5299987792969
1eade46fba20122dc4aefb379f8c636b,1,36.0900001525879
da8622b14eb17ae2831f4ac5b9dab84a,2,60.0
e26901d5ab434ce92fd9b5c256820a4e,3,39.0099983215332
cc419e0650a3c5ba77189a1882b7556a,3,39.7799987792969
63b464dbf392c7b80d12d932fa7cafed,4,186.919998168945
cc419e0650a3c5ba77189a1882b7556a,5,105.379997253418
c003204e1ab016dfa150abc119207b24,1,168.350006103516
9616352088dcf83a7c06637f4ebf1c80,1,77.8899993896484
729f06993dac8e860d4f02d7088ca48a,1,407.899993896484
fa1c13f2614d7b5c4749cbc52fecda94,3,157.199996948242
37be5a7c751166fbc5f8ccba4119e043,8,188.5
6ec1a01e866584bb679eb9b098345919,1,65.4700012207031
8444e55c1f13cd5c179851e5ca5ebd00,5,365.320007324219
5f2684dab12e59f83bef73ae57724e45,10,188.339996337891
d1c281d3ae149232351cd8c8cc885f0d,10,590.719970703125
d1c281d3ae149232351cd8c8cc885f0d,10,590.719970703125
6560211a19b47992c3666cc44a7e94c0,2,63.0999984741211
c9c7905cffc4ef9ff9f113554423e671,1,64.3399963378906
25c5c91f63607446a97b143d2d535d31,1,706.840026855469
25c5c91f63607446a97b143d2d535d31,1,706.840026855469
25c5c91f63607446a97b143d2d535d31,1,706.840026855469
25c5c91f63607446a97b143d2d535d31,1,706.840026855469
897060da8b9a21f655304d50fd935913,1,43.5800018310547
0509040ea3fe50071181bbc359eb7738,4,48.1500015258789
f45122a9ab94eb4f3f8953578bc0c560,1,149.539993286133
f45122a9ab94eb4f3f8953578bc0c560,1,149.539993286133
1900267e848ceeba8fa32d80c1a5f5a8,8,124.209999084473
1900267e848ceeba8fa32d80c1a5f5a8,8,124.209999084473
da8622b14eb17ae2831f4ac5b9dab84a,6,191.580001831055
aae3bfea055532c57fb453ed3ec80b30,1,153.979995727539
aae3bfea055532c57fb453ed3ec80b30,1,153.979995727539
282f23a9769b2690c5dda22e316f9941,1,55.9099998474121
d98eec89afa3380e14463da2aabaea72,1,33.0999984741211
5dceca129747e92ff8ef7a997dc4f8ca,10,360.290008544922
b372ee768ed69e46ca8cdbd267aa7a38,2,61.7900009155273
f8db351d8c4c4c22c6835c19a46f01b0,2,61.189998626709
f8db351d8c4c4c22c6835c19a46f01b0,5,50.5
f8db351d8c4c4c22c6835c19a46f01b0,1,38.0
4869f7a5dfa277a7dca6462dcf3b52b2,10,367.200012207031
37515688008a7a40ac93e3b2e4ab203f,1,31.75
4a3ca9315b744ce9f8e9374361493884,5,116.230003356934
25c5c91f63607446a97b143d2d535d31,2,161.009994506836
cc419e0650a3c5ba77189a1882b7556a,1,71.1399993896484
fa1c13f2614d7b5c4749cbc52fecda94,7,177.669998168945
1bb2bdb95f4841f1bba2c0d2cd83d3c9,1,84.7900009155273
4a3ca9315b744ce9f8e9374361493884,1,210.559997558594
4a3ca9315b744ce9f8e9374361493884,1,210.559997558594
53e4c6e0f4312d4d2107a8c9cddf45cd,4,42.7400016784668
da8622b14eb17ae2831f4ac5b9dab84a,7,129.0
87142160b41353c4e5fca2360caf6f92,3,97.7900009155273
83e197e95a1bbabc8c75e883ed016c47,6,159.389999389648
0432ead42b6c8a0bdf68154add917fdf,1,109.309997558594
7178f9f4dd81dcef02f62acdf8151e01,5,222.149993896484
7178f9f4dd81dcef02f62acdf8151e01,5,222.149993896484
7178f9f4dd81dcef02f62acdf8151e01,5,222.149993896484
1f50f920176fa81dab994f9023523100,2,73.3399963378906
7a67c85e85bb2ce8582c35f2203ad736,1,131.029998779297
6d22a1fcebb6dd08c9cd90b92a93e8d0,3,57.689998626709
dd7ddc04e1b6c2c614352b383efe2d36,1,135.600006103516
4a3ca9315b744ce9f8e9374361493884,7,76.0800018310547
7a67c85e85bb2ce8582c35f2203ad736,3,117.940002441406
53e4c6e0f4312d4d2107a8c9cddf45cd,3,84.5199966430664
8b321bb669392f5163d04c59e235e066,2,28.7000007629395
1da3aeb70d7989d1e6d9b0e887f97c23,2,71.129997253418
c3cfdc648177fdbbbb35635a37472c53,2,162.75
ef0ace09169ac090589d85746e3e036f,1,134.490005493164
4a3ca9315b744ce9f8e9374361493884,6,111.019996643066
bf3c6d2a28b2b5501e6c15448982dcc9,1,131.940002441406
de23c3b98a88888289c6f5cc1209054a,6,85.2399978637695
4e922959ae960d389249c378d1c939f5,1,37.9900016784668
391fc6631aebcf3004804e51b40bcf1e,1,57.7999992370605
adbc26658d6c7b4b6219f9d934598091,2,158.210006713867
2138ccb85b11a4ec1e37afbd1c8eda1f,4,45.0900001525879
4869f7a5dfa277a7dca6462dcf3b52b2,4,204.070007324219
4a3ca9315b744ce9f8e9374361493884,2,63.7000007629395
f41ce2e25237f9092cd8e6e7516c7a2f,1,85.1500015258789
391fc6631aebcf3004804e51b40bcf1e,10,156.389999389648
4a3ca9315b744ce9f8e9374361493884,10,156.389999389648
c003204e1ab016dfa150abc119207b24,3,171.789993286133
fb89df7f89fd1b8f03fa2acca1ba7364,2,154.380004882812
fb89df7f89fd1b8f03fa2acca1ba7364,2,154.380004882812
1025f0e2d44d7041d6cf58b6550e0bfa,3,245.360000610352
855668e0971d4dfd7bef1b6a4133b41b,4,318.170013427734
dee656f0f566ed1aa85bd137c943f08f,1,93.6600036621094
81a1104df0f08b59c68aa5b03cfe398e,10,116.849998474121
10076e5788b8ee532724bcd460baf762,6,63.060001373291
391fc6631aebcf3004804e51b40bcf1e,2,65.0500030517578
44073f8b7e41514de3b7815dd0237f4f,1,34.7000007629395
fdb9095204a334cd8872252ffec6f2db,10,194.479995727539
a1043bafd471dff536d0c462352beb48,7,346.589996337891
751bdc4d83a466c7206cd42e8f426b03,3,36.0999984741211
fa40cc5b934574b62717c68f3d678b6d,1,50.0
54965bbe3e4f07ae045b90b0b8541f52,8,406.670013427734
cca3071e3e9bb7d12640c9fbe2301306,3,69.4499969482422
94144541854e298c2d976cb893b81343,2,1327.5400390625
57e632711dec9ec14ca7546769483e7e,4,119.480003356934
e38db885400cd35c71dfd162f2c1dbcf,1,81.5999984741211
9646c3513289980f17226a2fc4720dbd,1,35.0099983215332
a3a38f4affed601eb87a97788c949667,8,91.1800003051758
db4350fd57ae30082dec7acbaacc17f9,3,37.0900001525879
fa40cc5b934574b62717c68f3d678b6d,1,14.0
92eb0f42c21942b6552362b9b114707d,1,3.99000000953674
cc419e0650a3c5ba77189a1882b7556a,3,104.370002746582
13fa2a6c6b9d0f43cb588d7c82117a12,3,595.299987792969
7dc8c42cc750eeafea6c85712ffee9bf,1,171.690002441406
8a32e327fe2c1b3511609d81aaf9f042,3,44.6599998474121
8a32e327fe2c1b3511609d81aaf9f042,3,44.6599998474121
f8201cab383e484733266d1906e2fdfa,1,115.779998779297
7ddcbb64b5bc1ef36ca8c151f6ec77df,4,512.460021972656
7ddcbb64b5bc1ef36ca8c151f6ec77df,4,512.460021972656
7ddcbb64b5bc1ef36ca8c151f6ec77df,4,512.460021972656
004c9cd9d87a3c30c522c48c4fc07416,1,87.6399993896484
8e6cc767478edae941d9bd9eb778d77a,3,62.5
59fb871bf6f4522a87ba567b42dafecf,1,196.009994506836
dc4a0fc896dc34b0d5bfec8438291c80,6,61.9700012207031
e9779976487b77c6d4ac45f75ec7afe9,1,44.8499984741211
004c9cd9d87a3c30c522c48c4fc07416,10,178.059997558594
ca5832c6960267b71041f74bb39e8b12,4,97.7099990844727
da8622b14eb17ae2831f4ac5b9dab84a,10,113.620002746582
85d9eb9ddc5d00ca9336a2219c97bb13,1,44.3800010681152
955fee9216a65b617aa5c0531780ce60,4,176.160003662109
955fee9216a65b617aa5c0531780ce60,4,176.160003662109
6a0cbc8af2e8abd1bdfb777943d174c6,1,131.440002441406
3be634553519fb6536a03e1358e9fdc7,2,61.3699989318848
cc419e0650a3c5ba77189a1882b7556a,5,103.150001525879
3d871de0142ce09b7081e2b9d1733cb1,1,92.5699996948242
d624126b9206f595fb3fbb6ba03b28a8,1,145.570007324219
4a3ca9315b744ce9f8e9374361493884,3,86.1500015258789
9d4db00d65d7760644ac0c14edb5fd86,2,119.970001220703
1a3df491d1c4f1589fc2b934ada68bf2,8,167.600006103516
128639473a139ac0f3e5f5ade55873a5,1,35.689998626709
db4350fd57ae30082dec7acbaacc17f9,6,70.1800003051758
db4350fd57ae30082dec7acbaacc17f9,6,70.1800003051758
77530e9772f57a62c906e1c21538ab82,10,221.580001831055
376a891762bbdecbc02b4b6adec3fdda,1,111.930000305176
e9bc59e7b60fc3063eb2290deda4cced,3,88.5599975585938
d2374cbcbb3ca4ab1086534108cc3ab7,1,43.0
b33e7c55446eabf8fe1a42d037ac7d6d,4,235.279998779297
8a32e327fe2c1b3511609d81aaf9f042,7,73.4300003051758
cd68562d3f44870c08922d380acae552,1,54.0999984741211
7a67c85e85bb2ce8582c35f2203ad736,2,26.5900001525879
b4a476fbd28de64b1e347abf9089366a,5,123.290000915527
79ed755314cfe6df0daef2c6cd3022cd,9,196.919998168945
744dac408745240a2c2528fb1b6028f3,8,214.139999389648
4869f7a5dfa277a7dca6462dcf3b52b2,4,224.389999389648
4869f7a5dfa277a7dca6462dcf3b52b2,3,425.600006103516
4869f7a5dfa277a7dca6462dcf3b52b2,3,425.600006103516
b6e1504972665f739dec4facb9943775,1,40.4000015258789
7178f9f4dd81dcef02f62acdf8151e01,1,430.279998779297
7178f9f4dd81dcef02f62acdf8151e01,1,430.279998779297
2528513dd95219a6013d4d05176e391a,10,291.720001220703
da8622b14eb17ae2831f4ac5b9dab84a,4,161.539993286133
53e4c6e0f4312d4d2107a8c9cddf45cd,1,118.290000915527
955fee9216a65b617aa5c0531780ce60,1,99.1999969482422
7a67c85e85bb2ce8582c35f2203ad736,3,138.240005493164
8c16d1f32a54d92897cc437244442e1b,6,77.6900024414062
5f2684dab12e59f83bef73ae57724e45,10,182.289993286133
4a3ca9315b744ce9f8e9374361493884,10,141.199996948242
7e93a43ef30c4f03f38b393420bc753a,8,921.049987792969
955fee9216a65b617aa5c0531780ce60,1,54.0900001525879
aaed1309374718fdd995ee4c58c9dfcd,2,53.5999984741211
9de4643a8dbde634fe55621059d92273,3,192.389999389648
1f50f920176fa81dab994f9023523100,10,133.339996337891
1f50f920176fa81dab994f9023523100,10,133.339996337891
1a3df491d1c4f1589fc2b934ada68bf2,8,171.440002441406
cca3071e3e9bb7d12640c9fbe2301306,1,58.5900001525879
80e6699fe29150b372a0c8a1ebf7dcc8,5,54.0900001525879
ef506c96320abeedfb894c34db06f478,5,54.6199989318848
1dcfa3835714681d4ba4a93bc1e0fd41,10,193.800003051758
1dcfa3835714681d4ba4a93bc1e0fd41,10,193.800003051758
a369d693961cb93b61ca2cc518872a85,5,620.679992675781
a369d693961cb93b61ca2cc518872a85,5,620.679992675781
855668e0971d4dfd7bef1b6a4133b41b,10,1082.51000976562
cca3071e3e9bb7d12640c9fbe2301306,12,123.690002441406
7299e27ed73d2ad986de7f7c77d919fa,1,32.0900001525879
7b1222c3624aa89b9558b50a2594188c,4,197.690002441406
9de4643a8dbde634fe55621059d92273,3,195.0
3f2af2670e104d1bcb54022274daeac5,2,227.440002441406
17e34d8224d27a541263c4c64b11a56b,3,137.020004272461
fa40cc5b934574b62717c68f3d678b6d,1,56.75
d50d79cb34e38265a8649c383dcffd48,10,152.720001220703
53243585a1d6dc2643021fd1853d8905,8,193.509994506836
6560211a19b47992c3666cc44a7e94c0,3,63.0999984741211
46dc3b2cc0980fb8ec44634e21d2718e,6,318.399993896484
7b0df942f46435babab05d49b744b2c4,2,971.099975585938
9c0e69c7bf2619675bbadf47b43f655a,10,497.619995117188
9c0e69c7bf2619675bbadf47b43f655a,10,497.619995117188
bb7a14e229b1c95156719c3d9552eeee,2,415.970001220703
cc419e0650a3c5ba77189a1882b7556a,2,188.800003051758
cc419e0650a3c5ba77189a1882b7556a,2,188.800003051758
ac3508719a1d8f5b7614b798f70af136,2,96.7099990844727
cb3dd9ce66268c7a3ca7241ac70ab58c,1,8.57999992370605
1835b56ce799e6a4dc4eddc053f04066,2,69.7300033569336
002100f778ceb8431b7a1020ff7ab48f,1,29.75
f8db351d8c4c4c22c6835c19a46f01b0,6,68.0199966430664
6edacfd9f9074789dad6d62ba7950b9c,4,48.6800003051758
fe2032dab1a61af8794248c8196565c9,1,243.449996948242
7aa4334be125fcdd2ba64b3180029f14,1,75.6500015258789
5d378b73ab7dd6f0418d743e5dcb0bd1,10,2083.09008789062
6d66611d7c44cc30ce351abc49a68421,4,84.5999984741211
391fc6631aebcf3004804e51b40bcf1e,8,89.620002746582
244c2f1bff6afe1f2eaf9bfe9b2aed38,5,151.699996948242
7299e27ed73d2ad986de7f7c77d919fa,6,217.160003662109
8b321bb669392f5163d04c59e235e066,1,38.7999992370605
128639473a139ac0f3e5f5ade55873a5,5,73.379997253418
128639473a139ac0f3e5f5ade55873a5,5,73.379997253418
d1c281d3ae149232351cd8c8cc885f0d,2,67.8300018310547
3bb548e3cb7f70f28e3f11ee9dce0e59,2,197.720001220703
fa1c13f2614d7b5c4749cbc52fecda94,1,342.380004882812
2528513dd95219a6013d4d05176e391a,10,317.799987792969
cc419e0650a3c5ba77189a1882b7556a,1,120.900001525879
4a3ca9315b744ce9f8e9374361493884,2,140.399993896484
3504c0cb71d7fa48d967e0e4c94d59d9,1,60.6300010681152
4a3ca9315b744ce9f8e9374361493884,1,33.1800003051758
fe2032dab1a61af8794248c8196565c9,1,157.320007324219
d2374cbcbb3ca4ab1086534108cc3ab7,3,61.0099983215332
1ca7077d890b907f89be8c954a02686a,1,164.789993286133
d1c281d3ae149232351cd8c8cc885f0d,10,204.529998779297
db4350fd57ae30082dec7acbaacc17f9,1,29.7700004577637
7e93a43ef30c4f03f38b393420bc753a,1,188.5
4869f7a5dfa277a7dca6462dcf3b52b2,5,178.889999389648
8d46553a36e68f95350a200c12f8f2e2,2,24.6800003051758
a35ef466c6fd6d052f5d241240d3c5e2,4,171.289993286133
6560211a19b47992c3666cc44a7e94c0,2,173.860000610352
3771c85bac139d2344864ede5d9341e3,7,79.5599975585937
3d871de0142ce09b7081e2b9d1733cb1,2,102.639999389648
6560211a19b47992c3666cc44a7e94c0,4,103.370002746582
7202e2ba20579a9bd1acb29e61fe71f6,7,367.100006103516
dc4a0fc896dc34b0d5bfec8438291c80,1,17.5
c826c40d7b19f62a09e2d7c5e7295ee2,4,175.639999389648
7aa4334be125fcdd2ba64b3180029f14,2,104.480003356934
391fc6631aebcf3004804e51b40bcf1e,4,48.0099983215332
cc419e0650a3c5ba77189a1882b7556a,6,100.330001831055
391fc6631aebcf3004804e51b40bcf1e,1,57.7999992370605
ce27a3cc3c8cc1ea79d11e561e9bebb6,1,16.8899993896484
